id,category,round,year,codprov,name_prov,listas,votos,electores,cargos
caba_presi_gral_1946,presi,gral,1946,01,CABA,Perón - Quijano (Alianza Laborista – Unión Civica Radical Junta Renovadora),304854,649774,68
caba_presi_gral_1946,presi,gral,1946,01,CABA,Tamborini - Mosca (Alianza Unión Democrática),261455,649774,0
caba_presi_gral_1946,presi,gral,1946,01,CABA,Votos Blancos Y Nulos,8461,649774,0
caba_presi_gral_1951,presi,gral,1951,01,CABA,Perón - Quijano (Peronista),848771,1655452,NA
caba_presi_gral_1951,presi,gral,1951,01,CABA,Balbín - Frondizi (Unión Cívica Radical),620651,1655452,NA
caba_presi_gral_1951,presi,gral,1951,01,CABA,Ghioldi - De La Peña (Comunista),20994,1655452,NA
caba_presi_gral_1951,presi,gral,1951,01,CABA,Palacios - Ghioldi (Socialista),18180,1655452,NA
caba_presi_gral_1951,presi,gral,1951,01,CABA,Pastor - Solano Lima (Demócrata ),6673,1655452,NA
caba_presi_gral_1951,presi,gral,1951,01,CABA,Giacobini - Rivero (Salud Publica),1784,1655452,NA
caba_presi_gral_1951,presi,gral,1951,01,CABA,Panelon - Semiza (Concertacion Obrera),1233,1655452,NA
caba_presi_gral_1951,presi,gral,1951,01,CABA,Molinas - Díaz Arana (Demócrata Progresista),67,1655452,NA
caba_presi_gral_1951,presi,gral,1951,01,CABA,Votos Blancos Y Nulos,16738,1655452,NA
caba_presi_gral_1958,presi,gral,1958,01,CABA,Frondizi - Gómez (Unión 	Cívica Radical Intransigente),690398,1687813,50
caba_presi_gral_1958,presi,gral,1958,01,CABA,Balbín - Del Castillo (Unión Cívica Radical Del Pueblo),601106,1687813,24
caba_presi_gral_1958,presi,gral,1958,01,CABA,Palacios - Sánchez Viamonte (Socialista),101575,1687813,0
caba_presi_gral_1958,presi,gral,1958,01,CABA,Ayarragaray - Sueldo (Demócrata Cristiano),53191,1687813,0
caba_presi_gral_1958,presi,gral,1958,01,CABA,Otros,32968,1687813,0
caba_presi_gral_1958,presi,gral,1958,01,CABA,Votos En Blanco Y Nulos,95580,1687813,0
caba_presi_gral_1963,presi,gral,1963,01,CABA,Illia-Perette (Unión Cívica Radical Del Pueblo),421505,1842845,24
caba_presi_gral_1963,presi,gral,1963,01,CABA,Alende-Gelsi (Unión Cívica Radical Intransigente),292297,1842845,16
caba_presi_gral_1963,presi,gral,1963,01,CABA,Aramburu-Etchevehere (Unión Del Pueblo Argentino),205319,1842845,11
caba_presi_gral_1963,presi,gral,1963,01,CABA,Aramburu-Thedy (Demócrata Progresista),181498,1842845,10
caba_presi_gral_1963,presi,gral,1963,01,CABA,Palacios-Soria (Socialista Argentino),87091,1842845,5
caba_presi_gral_1963,presi,gral,1963,01,CABA,Sueldo-Cerro (Demócrata Cristiano),75401,1842845,4
caba_presi_gral_1963,presi,gral,1963,01,CABA,Orgaz-Fitte (Socialista Democrático),73120,1842845,4
caba_presi_gral_1963,presi,gral,1963,01,CABA,Otros,103473,1842845,0
caba_presi_gral_1963,presi,gral,1963,01,CABA,Votos En Blanco Y Nulos,218456,1842845,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Union Civica Radical,1269352,2341791,37
caba_presi_gral_1983,presi,gral,1983,01,CABA,Justicialista,540389,2341791,15
caba_presi_gral_1983,presi,gral,1983,01,CABA,Intransigente,88480,2341791,2
caba_presi_gral_1983,presi,gral,1983,01,CABA,Union De Centro Democratico,25263,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Movimiento De Integracion Y Desarrollo,14480,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Alianza Federal,14190,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Movimiento Al Socialismo,7854,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Alianza Democrata Socialista,6238,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Democrata Cristiano,3630,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Obrero,2606,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Socialista Popular,1740,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Frente De Izquierda Popular,1035,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Votos Blancos,21058,2341791,0
caba_presi_gral_1983,presi,gral,1983,01,CABA,Votos Nulos,12364,2341791,0
caba_presi_gral_1989,presi,gral,1989,01,CABA,Frente Justicialista Popular,749409,2420639,21
caba_presi_gral_1989,presi,gral,1989,01,CABA,Union Civica Radical,743619,2420639,21
caba_presi_gral_1989,presi,gral,1989,01,CABA,Alianza De Centro,252620,2420639,7
caba_presi_gral_1989,presi,gral,1989,01,CABA,Confederacion Federalista Independiente,179274,2420639,5
caba_presi_gral_1989,presi,gral,1989,01,CABA,Alianza Izquierda Unida,69035,2420639,0
caba_presi_gral_1989,presi,gral,1989,01,CABA,Alianza Unidad Socialista,35365,2420639,0
caba_presi_gral_1989,presi,gral,1989,01,CABA,Blanco De Los Jubilados,5915,2420639,0
caba_presi_gral_1989,presi,gral,1989,01,CABA,Frente Humanista - Verde,4614,2420639,0
caba_presi_gral_1989,presi,gral,1989,01,CABA,Obrero,4250,2420639,0
caba_presi_gral_1989,presi,gral,1989,01,CABA,Acuerdo Popular,1090,2420639,0
caba_presi_gral_1989,presi,gral,1989,01,CABA,Votos En Blanco,19646,2420639,0
caba_presi_gral_1989,presi,gral,1989,01,CABA,Votos Nulos,10493,2420639,0
caba_presi_gral_1995,presi,gral,1995,01,CABA,Alianza Frente Del País Solidario,899230,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Justicialista,518439,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Unión Cívica Radical,215382,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Unión De Centro Democrático,172625,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Frente Recuperación Ética,103014,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Federal,48287,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Movimiento Por La Dignidad Y La Independencia,24997,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Alianza Sur,11920,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Socialista Autentico,7018,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Humanista - Ecologista,5172,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Movimiento Socialista De Los Trabajadores,4508,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Alianza Frente Unidad De Los Trabajadores - Obrero,3642,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Alianza Movimiento Al Socialismo - De Los Trabajadores Socialistas,2549,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Corriente Patria Libre,2001,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Movimiento Democrático Antiimperialista,798,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Votos En Blanco,31588,2530230,NA
caba_presi_gral_1995,presi,gral,1995,01,CABA,Votos Nulos,15934,2530230,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,"De La Rua - Alvarez (Alianza Para El Trabajo, La Justicia Y La Educacion)",1077769,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Duhalde - Ortega,467068,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Cavallo - Caro Figueroa (Accion Por La Republica),322718,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Walsh - Leonardi (Alianza Izquierda Unida),32776,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Méndez - Pompei (Humanista),29934,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Altamira - Rieznik (Obrero),20220,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Quarracino - Rearte (Por Un Socialismo Autentico),14675,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Reyna - Moccia (Frente De La Resistencia),7453,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Montes - Hernández (De Los Trabajadores Socialistas),7265,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Mussa - Herrera (Alianza Social Cristiana),3369,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Votos En Blanco,46622,2544598,NA
caba_presi_gral_1999,presi,gral,1999,01,CABA,Votos Nulos,29947,2544598,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,López Murphy-Gómez Diez (Alianza Federal Para Recrear El Crecimento),506631,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Carrió-Gutiérrez (Alianza Afirmacion Para Una Republica Igualitaria),389321,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Kirchner-Scioli (Alianza Frente Para La Victoria),381334,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Menem-Romero (Alianza Frente Por La Lealtad - Union Del Centro Democratico),314528,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Rodríguez Saa-Posse (Alianza Frente Movimiento Popular - Union Y Libertad),160913,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Walsh-Parrilli (Alianza Izquierda Unida),56357,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Bravo-Giustiniani (Socialista),50997,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Venturino-Pinto Kramer (Confederacion Para Que Se Vayan Todos),16739,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Moreau-Losada (Union Civica Radical),16330,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Sullings-Ambrosio (Humanista),16215,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Altamira-Salas (Obrero),14713,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Arcagni-Zenof (Alianza Tiempos De Cambio - Union Popular),10936,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Mazzitelli-Camps (Socialista Autentico),7210,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Herrera-Cuneo (Democrata Cristiano),6263,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Breide Obeid-Vasena (Popular De La Reconstruccion),3947,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Zaffore-Perié (Movimiento De Integracion Y Desarrollo),2974,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Mussa-Suárez (Alianza Unidos O Dominados),2726,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Terán-Bonacci (Movimiento Por La Dignidad Y La Independencia),1736,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Votos Blancos,12081,2590435,NA
caba_presi_gral_2003,presi,gral,2003,01,CABA,Votos Nulos,28461,2590435,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Carrió - Giustiniani (Alianza Confederacion Coalicion Civica),707132,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Fernández De Kirchner - Cobos (Alianza Frente Para La Victoria),444801,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Lavagna - Morales (Alianza Concertacion Para Una Nacion Avanzada),344383,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,"Rodriguez Saá - Maya (Alianza Frente Justicia, Union Y Libertad)",155760,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Solanas - Cadelli (Socialista Autentico),75689,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,López Murphy - Bullrich (Recrear Para El Crecimiento),73930,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Ripoll - Bidonde (Movimiento Socialista De Los Trabajadores),26374,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Sobisch - Asís,14772,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Pitrola - Arroyos (Obrero),10414,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Montes - Heberling (Alianza Frente P.t.s. - M.a.s. - Izquierda Socialista),5581,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Ammann - Deleonardi (Alianza Frente Amplio Hacia La Unidad Latinoamericana),4414,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Castells - Pelozo (Movimiento Independiente De Jubilados Y Desocupados),3477,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Breide Obeid - Vergara (Popular De La Reconstruccion),3296,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Mussa - Nespral (Confederacion Lealtad Popular),1507,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Votos Blancos,49611,2583026,NA
caba_presi_gral_2007,presi,gral,2007,01,CABA,Votos Nulos,26302,2583026,NA
caba_presi_gral_2015,presi,gral,2015,01,CABA,Macri - Michetti (Alianza Cambiemos),1001379,2568598,NA
caba_presi_gral_2015,presi,gral,2015,01,CABA,Scioli - Zaninni (Alianza Frente Para La Victoria),476632,2568598,NA
caba_presi_gral_2015,presi,gral,2015,01,CABA,Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),302065,2568598,NA
caba_presi_gral_2015,presi,gral,2015,01,CABA,Stolbizer - Olaviaga (Alianza Progresistas),100462,2568598,NA
caba_presi_gral_2015,presi,gral,2015,01,CABA,Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),84238,2568598,NA
caba_presi_gral_2015,presi,gral,2015,01,CABA,Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),13856,2568598,NA
caba_presi_gral_2015,presi,gral,2015,01,CABA,Votos En Blanco,21162,2568598,NA
caba_presi_gral_2015,presi,gral,2015,01,CABA,Votos Nulos,12074,2568598,NA
caba_presi_gral_2019,presi,gral,2019,01,CABA,Macri - Pichetto (Juntos Por El Cambio),1068134,2707387,NA
caba_presi_gral_2019,presi,gral,2019,01,CABA,Fernández - Fernández De Kirchner (Frente De Todos),719655,2707387,NA
caba_presi_gral_2019,presi,gral,2019,01,CABA,Lavagna - Urtubey (Consenso Federal),130475,2707387,NA
caba_presi_gral_2019,presi,gral,2019,01,CABA,Del Caño - Del Pla (Frente De Izquierda Y De Los Trabajadores - Unidad),59066,2707387,NA
caba_presi_gral_2019,presi,gral,2019,01,CABA,Espert - Rosales (Unite Por La Libertad Y La Dignidad),38013,2707387,NA
caba_presi_gral_2019,presi,gral,2019,01,CABA,Gómez Centurión - Hotton (Frente Nos),13863,2707387,NA
caba_presi_gral_2019,presi,gral,2019,01,CABA,Votos En Blanco,31085,2707387,NA
caba_presi_gral_2019,presi,gral,2019,01,CABA,Votos Nulos,15143,2707387,NA
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Union Civica Radical,48595,132308,7
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Justicialista,45329,132308,7
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Movimiento Popular Catamarqueño,4464,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,La Voz Del Pueblo,2735,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Movimiento De Integracion Y Desarrollo,805,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Intransigente,602,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Democrata Cristiano,491,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Democrata De Catamarca,401,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Federal,219,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Socialista Democratico,127,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Movimiento Al Socialismo,89,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Votos En Blanco,1911,132308,0
catamarca_presi_gral_1983,presi,gral,1983,03,CATAMARCA,Votos Nulos,1851,132308,0
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Frente Justicialista Popular,69840,152444,8
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Alianza Union Civica Radical - Movilizacion - Movimiento Popular Catamarqueño,50970,152444,6
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Blanco De Los Jubilados,1719,152444,0
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Alianza Izquierda Unida,1349,152444,0
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Alianza De Centro,1236,152444,0
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Alianza Unidad Socialista,633,152444,0
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Frente Humanista - Verde,409,152444,0
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Unificacion Populista,243,152444,0
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Acuerdo Popular,234,152444,0
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Votos En Blanco,1500,152444,0
catamarca_presi_gral_1989,presi,gral,1989,03,CATAMARCA,Votos Nulos,392,152444,0
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Alianza Frente Justicialista,63687,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Union Civica Radical,37527,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Alianza Frente Pais Solidario,19336,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Movimiento Por La Dignidad Y La Independencia,498,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Alianza Sur,302,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Alianza Frente Unidad De Los Trabajadores,149,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Movimiento Socialista De Los Trabajadores,91,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Corriente Patria Libre,88,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Humanista,63,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Alianza Movimiento Al Socialismo - De Los Trabajadores Socialistas,56,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Votos En Blanco,23312,175321,NA
catamarca_presi_gral_1995,presi,gral,1995,03,CATAMARCA,Votos Nulos,405,175321,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,"De La Rua - Alvarez (Alianza Para El Trabajo, La Justicia Y La Educacion)",80456,200064,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,Duhalde - Ortega (Alianza Concertacion Justicialista Para El Cambio),70144,200064,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,Cavallo - Caro Figueroa (Accion Por La Republica),5396,200064,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,Altamira - Rieznik (Obrero),828,200064,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,Reyna - Moccia (Frente De La Resistencia),706,200064,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,Méndez - Pompei (Humanista),430,200064,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,Mussa - Herrera (Alianza Social Cristiana),329,200064,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,Walsh - Leonardi (Alianza Izquierda Unida),289,200064,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,Votos En Blanco,3134,200064,NA
catamarca_presi_gral_1999,presi,gral,1999,03,CATAMARCA,Votos Nulos,1214,200064,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Menem-Romero (Alianza Frente Por La Lealtad - Union De Centro Democratico),80833,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Kirchner-Scioli (Alianza Frente Para La Victoria),22265,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,López Murphy-Gómez Diez (Alianza Movimiento Federal Para Recrear El Crecimiento),18977,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Rodríguez Saa-Posse (Alianza Frente Movimiento Popular - Union Y Libertad),18015,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Moreau-Losada (Union Civica Radical),12825,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Carrió-Gutiérrez (Alianza Afirmacion Para Una Republica Igualitaria),5812,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Altamira-Salas (Obrero),1173,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Walsh-Parrilli (Alianza Izquierda Unida),963,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Bravo-Giustiniani (Socialista),655,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Sullings-Ambrosio (Humanista),601,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Zaffore-Perié (Movimiento De Integracion Y Desarrollo),506,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Herrera-Cuneo (Democrata Cristiano),486,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Breide Obeid-Vasena (Popular De La Reconstruccion),110,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Terán-Bonacci (Movimiento Por La Dignidad Y La Independencia),7,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Arcagni-Zenof (Alianza Tiempos De Cambio - Union Popular),5,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Mussa-Suárez (Alianza Unidos O Dominados),0,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Mazzitelli-Camps (Socialista Autentico),0,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Venturino-Pinto Kramer (Confederacion Para Que Se Vayan Todos),0,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Votos Blancos,1859,217756,NA
catamarca_presi_gral_2003,presi,gral,2003,03,CATAMARCA,Votos Nulos,1647,217756,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Fernández De Kirchner - Cobos (Alianza Frente Para La Victoria),80716,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Lavagna - Morales (Alianza Concertacion Para Una Nacion Avanzada),31295,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Carrió - Giustiniani (Alianza Confederacion Coalicion Civica),16374,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,"Rodriguez Saá - Maya (Alianza Frente Justicia, Union Y Libertad)",16221,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,López Murphy - Bullrich (Recrear Para El Crecimiento),1936,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Sobisch - Asís,1172,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Pitrola - Arroyos (Obrero),1051,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Ammann - Deleonardi (Alianza Frente Amplio Hacia La Unidad Latinoamericana),857,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Montes - Heberling (Alianza Frente P.t.s. - M.a.s. - Izquierda Socialista),781,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Ripoll - Bidonde (Movimiento Socialista De Los Trabajadores),599,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Breide Obeid - Vergara (Popular De La Reconstruccion),531,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Castells - Pelozo (Movimiento Independiente De Jubilados Y Desocupados),34,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Mussa - Nespral (Confederacion Lealtad Popular),19,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Solanas - Cadelli (Socialista Autentico),5,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Votos Blancos,7318,241881,NA
catamarca_presi_gral_2007,presi,gral,2007,03,CATAMARCA,Votos Nulos,1752,241881,NA
catamarca_presi_gral_2015,presi,gral,2015,03,CATAMARCA,Scioli - Zaninni (Alianza Frente Para La Victoria),98831,294202,NA
catamarca_presi_gral_2015,presi,gral,2015,03,CATAMARCA,Macri - Michetti (Alianza Cambiemos),78958,294202,NA
catamarca_presi_gral_2015,presi,gral,2015,03,CATAMARCA,Massa - Saenz (Alianza Unidos Por Una Nueva Alternativa),35046,294202,NA
catamarca_presi_gral_2015,presi,gral,2015,03,CATAMARCA,Del Caño - Bregman (Alianza Frente De Izquierda Y De Los Trabajadores),3447,294202,NA
catamarca_presi_gral_2015,presi,gral,2015,03,CATAMARCA,Stolbizer - Olaviaga (Alianza Progresistas),2419,294202,NA
catamarca_presi_gral_2015,presi,gral,2015,03,CATAMARCA,Rodriguez Saa - Negre De Alonso (Alianza Compromiso Federal),1718,294202,NA
catamarca_presi_gral_2015,presi,gral,2015,03,CATAMARCA,Votos En Blanco,15913,294202,NA
catamarca_presi_gral_2015,presi,gral,2015,03,CATAMARCA,Votos Nulos,1252,294202,NA
catamarca_presi_gral_2019,presi,gral,2019,03,CATAMARCA,Fernández - Fernández De Kirchner (Frente De Todos),132590,320042,NA
catamarca_presi_gral_2019,presi,gral,2019,03,CATAMARCA,Macri - Pichetto (Juntos Por El Cambio),79568,320042,NA
catamarca_presi_gral_2019,presi,gral,2019,03,CATAMARCA,Lavagna - Urtubey (Consenso Federal),13197,320042,NA
catamarca_presi_gral_2019,presi,gral,2019,03,CATAMARCA,Del Caño - Del Pla (Frente De Izquierda Y De Los Trabajadores - Unidad),3508,320042,NA
catamarca_presi_gral_2019,presi,gral,2019,03,CATAMARCA,Espert - Rosales (Unite Por La Libertad Y La Dignidad),3011,320042,NA
catamarca_presi_gral_2019,presi,gral,2019,03,CATAMARCA,Gómez Centurión - Hotton (Frente Nos),2136,320042,NA
catamarca_presi_gral_2019,presi,gral,2019,03,CATAMARCA,Votos En Blanco,40180,320042,NA
catamarca_presi_gral_2019,presi,gral,2019,03,CATAMARCA,Votos Nulos,1074,320042,NA
chaco_presi_gral_1951,presi,gral,1951,06,CHACO,Perón - Quijano (Peronista),122304,191978,NA
chaco_presi_gral_1951,presi,gral,1951,06,CHACO,Balbín - Frondizi (Unión Cívica Radical),20286,191978,NA
chaco_presi_gral_1951,presi,gral,1951,06,CHACO,Palacios - Ghioldi (Socialista),1543,191978,NA
chaco_presi_gral_1951,presi,gral,1951,06,CHACO,Molinas - Díaz Arana (Demócrata Progresista),1437,191978,NA
chaco_presi_gral_1951,presi,gral,1951,06,CHACO,Ghioldi - De La Peña (Comunista),1111,191978,NA
chaco_presi_gral_1951,presi,gral,1951,06,CHACO,Votos Blancos Y Nulos,2697,191978,NA
chaco_presi_gral_1958,presi,gral,1958,06,CHACO,Frondizi - Gómez (Unión 	Cívica Radical Intransigente),78050,212303,10
chaco_presi_gral_1958,presi,gral,1958,06,CHACO,Balbín - Del Castillo (Unión Cívica Radical Del Pueblo),46838,212303,4
chaco_presi_gral_1958,presi,gral,1958,06,CHACO,Alianza Chaqueña,22338,212303,0
